region,Year,Agricultural TFP Index,Gross agricultural production in $1000,Agricultural land in 1000 hectares,Agricultural labor in 1000 persons,Agricultural capital stock in $1000,Farm machinery in Metric horsepower 1000 CV,Fertilizer in metric tonnes,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7
Honduras,2016,103.0,3471089.053,1670.028773,1048.47,3323.031298,242.7473162,202346.4875,-0.5201720961363256,0.1977341737382662,0.13846602438830602,0.026418742405708746,0.02801767752663374,-0.009891000594692537,-0.014093244832625574
Mexico,2016,103.0,60323823.22,30660.47435,6852.792,14678.15635,11181.78,2718594.199,0.47564527769023274,0.20394191997200564,-0.40142515508880744,-0.004998169036518576,0.39234495614669834,0.11989358048925722,0.22007862590121371
Nicaragua,2016,103.0,2668589.478,2007.946411,844.92,2270.082504,166.6395764,141328.3683,-0.5334616434862757,0.19849637851160915,0.12854298598944894,0.02553434834437342,0.02490565895223746,0.004668669868375986,-0.014778389471976867
Panama,2016,98.0,1521733.089,814.2999714,283.812,2041.149859,471.2742261,42314.10731,-0.5814141078040129,-0.30660387653949395,0.1323505826419746,0.012250318617001313,0.01901835449361267,0.0063512681673136544,-0.015822782696092996
Bahamas,2016,97.0,52289.23162,12.68557306,4.545,227.582842,4.719332375,2941.301541,-0.616204852385972,-0.4073873324868514,0.14165112541447036,0.013062062207116266,0.02387541238368268,0.006294785273173122,-0.02254451295168973
Cuba,2016,103.0,4904546.364,3954.11755,916.887,3172.862377,3052.08,151394.4177,-0.4853179245887609,0.19876078035472708,0.10077818181037529,0.01748844562864506,0.023388335421631767,0.04170314611567702,-0.002701548486257851
Dominican Republic,2016,102.0,4939614.301,1459.831737,394.281,6649.158492,72.7704585,195872.8673,-0.5181497831956504,0.09621308688329785,0.13822911135631627,-0.013726474296667736,0.017996426084559387,-0.019778966957774712,-0.004233041603116033
Haiti,2016,97.0,1938405.81,1425.314993,1249.248,1477.026081,6.28365566,23601.74407,-0.5632856905039605,-0.40716399717511037,0.11364079565440532,0.05245440083168587,0.015241422733035845,0.005387223898010497,-0.0069685613361775605
Jamaica,2016,109.0,836553.8908,241.0379528,208.675,698.327126,116.4872215,13384.02413,-0.5762905937332097,0.8033075834803228,0.19396370182696096,0.01134407719704852,0.01235135634088285,0.001351330964159985,-0.017002716222256884
Lesser Antilles,2016,101.0,464623.0647,131.1669479,70.015,254.149422,141.6789554,5535.241797,-0.6019188221241896,-0.003817081378376294,0.15880147241733172,0.012426055505280599,0.021060223872829142,0.006229501155471156,-0.019253039053632515
Puerto Rico (USA),2016,101.0,383765.843,89.42589027,11.194,1501.507494,112.8798558,19653.36616,-0.5981950085393294,-0.004024023702978817,0.15938945271159452,0.0056523945016482115,0.015776451520200796,0.0007931368099468896,-0.022965518683268148
Trinidad and Tobago,2016,107.0,178099.7539,51.59056262,21.046,45.122067,159.0085767,17533.19193,-0.5912542452340923,0.6016015755988732,0.18810684036145442,0.008672503910800874,0.01791207138120623,0.004155529840948826,-0.023147124916121066
French Guiana (France),2016,101.0,48782.33939,22.75810596,12.0,32.32857801,18.272,137.6104315,-0.6079006498413976,-0.0037441629161446455,0.16003994187124065,0.012152606226133388,0.020952263568057978,0.006127275520236461,-0.0221701126732322
Guyana,2016,89.0,573878.8648,582.2364798,43.343,506.918059,152.5293697,25994.65975,-0.6212028935586908,-1.214315076562711,0.09265013571409747,0.015384665856847427,0.033217755838662245,0.0137007536332051,-0.02080180644146279
Suriname,2016,100.0,205689.7768,115.9236089,16.198,675.965643,49.85097517,16092.87837,-0.6044705611493688,-0.10472100852290743,0.15358159679056682,0.009732105801619546,0.020504696014346884,0.004312995928727727,-0.023184226592847627
Venezuela,2016,98.0,7861334.771,4502.414033,913.093,5209.790625,2064.474848,621836.868,-0.43174572267718714,-0.3062632617645072,0.06339223247461126,-0.0069411059919573,0.08678267868962276,0.0022727033540214285,-0.023658124232853732
Bolivia,2016,95.0,6592853.767,5945.342129,1454.867,4720.484726,286.3864042,131078.8856,-0.4702978073423007,-0.6065369844247605,0.0054854068850642285,0.03454665811655014,0.020848625771085344,0.04225594213880661,0.018347683189887807
Colombia,2016,102.0,23931004.9,6829.989612,3716.778,14959.68581,966.9855848,1298173.938,-0.17882390853134927,0.0938083419600793,0.04868307979917177,0.010663708431996372,0.14373093434455314,-0.09760694860952727,0.05366850666976408
Ecuador,2016,89.0,11284833.18,4104.886338,2067.278,9366.611788,771.1888053,483599.1375,-0.42050477006967757,-1.2158192008564754,0.03134199443702689,0.024996806835469038,0.05665547878558048,-0.02789282806316229,0.023349551090040162
Peru,2016,102.0,15497259.95,8631.847458,4662.635,10487.07876,574.4958607,567513.4825,-0.26512880097078895,0.09796495798857721,-0.004861780290357508,0.10371342728726132,0.040519842675167256,-0.011880078579030779,0.054775374469421684
Brazil,2016,97.0,222683198.1,75190.04598,9200.0,213116.0995,44063.71111,16738914.97,3.8368275082491268,-0.44629478013646706,-1.0902248236217427,-1.400524005674661,1.4836561753101263,-0.9148592124592302,-0.004608552230684264
Argentina,2016,92.0,69074014.4,40856.06964,1023.568303,61030.3947,11078.91172,2004055.464,0.6064875536804796,-0.9026451541111626,-0.6970789855177543,-0.3950440712085883,0.09541418193655352,0.19054802627530007,0.301114954720786
Chile,2016,98.0,16132116.39,3181.146209,795.85,15011.76112,2302.122299,543085.9847,-0.37753676637589706,-0.3102032959854192,0.10619940864091318,-0.06316674646807202,0.04672930945564386,-0.0494632347414441,0.051674583037336776
Paraguay,2016,96.0,9168599.726,5386.025835,674.421,3862.284671,1240.689136,480109.4474,-0.4445844934318794,-0.5067638277390502,0.02997508256893273,-0.01002202318417925,0.08368236896886125,0.02483650052835848,0.005180185206993991
Uruguay,2016,99.0,6001259.204,2689.173681,132.698,5926.136834,1371.698615,393913.7126,-0.49172254014394773,-0.20599023847735992,0.10291983648997542,-0.029150435806410576,0.05374922028146239,-0.003995394852941844,-0.017550488104477888
Japan,2016,101.0,28936222.86,5786.303544,2220.0,142627.3197,73646.87092,1152204.865,0.5232344073647334,-0.051392321656064714,0.45348449691385007,-0.5307838371268506,-0.6555358309060515,-0.08626871396019098,-0.17514174022229698
"Korea, Republic",2016,102.0,16998737.44,2040.884712,1307.184,59430.53907,18585.97253,850204.5955,-0.12038085630866001,0.07947099291111676,0.23959222200757901,-0.21564772674983898,-0.19078241055612882,-0.14680793599272018,-0.05304523510877907
Taiwan,2016,97.0,7679070.447,996.9201849,557.0,9107.06906,1086.776,312439.3184,-0.49520894578434754,-0.41003212594457844,0.1352841094268092,-0.02354358617480305,0.030353756099824214,-0.038800413338534685,0.005833619179745278
China,2016,101.0,987255610.7,192487.07,214968.457,1221573.394,1322169.952,54007726.71,24.128351403617533,-0.7469318562258309,4.366409004439842,-0.2742194419288106,0.26308409844854796,-0.17120611502816152,0.1264960623570582
"Korea, DPR",2016,98.0,5651294.647,3372.443193,7025.211,3745.1734,2568.0,248804.9372,-0.38230017754404966,-0.30887085780153617,0.10426152469253419,0.25591974830110675,-0.00181312604902185,-0.03559405360774131,0.007602467576970243
Mongolia,2016,93.0,2085264.0,7724.709922,360.131,3654.199635,207.2819982,176890.5592,-0.4975436138719998,-0.8055042769662032,-0.054667253917187554,0.005138514456132031,0.026742190223921367,0.08124901644591867,-0.03136660006512823
Brunei Darussalam,2016,91.0,71202.15972,10.82631819,1.934,251.460326,3.781746,4491.927675,-0.6294276926528778,-1.0128061015908294,0.11389557554684475,0.015714944414727452,0.02945266647576565,0.007873401238621833,-0.02241824432570453
Cambodia,2016,110.0,7446698.5,4322.028498,3320.515,3191.651731,933.13507,143384.5879,-0.418936225841543,0.9047133393046289,0.12234163681107388,0.10415033348093995,0.008581721474369296,0.006192378122942286,0.030595528067015366
Indonesia,2016,101.0,109213617.8,54083.90833,38034.912,181165.4249,4573.994865,6609097.593,2.43060895672176,-0.02632450929359193,-0.8621357137293595,0.42972938498651897,-0.15678849974449893,-0.8083716618348439,0.14424198367532848
Laos,2016,99.0,5195711.477,2126.627857,2299.565,2119.728434,172.7056765,59715.13142,-0.5104311771955801,-0.20586563871856978,0.11390894004567466,0.08160133053966946,0.016550996422604942,-0.002819283357084481,0.0206118066982346
Malaysia,2016,96.0,17663011.63,8582.344107,1609.9,69238.27686,3855.777238,2033354.464,0.028324606757094587,-0.5186825492312073,-0.018551677717183513,-0.26289737453507067,-0.0833333419616389,-0.2694097717135942,-0.1562165920159422
Myanmar,2016,99.0,34596776.07,13930.08354,11158.72324,10569.98958,5496.594428,771791.5231,0.031125837158655106,-0.20744486729317213,-0.07799798362574799,0.30571956024532104,0.07570540988577934,-0.005078930146107576,0.2141030966573847
Philippines,2016,99.0,34502155.34,12201.53177,11063.69675,44263.88902,46714.18356,1090358.782,0.3118985925051772,-0.22766597830952082,0.1794656040958256,0.15790342292961138,-0.1116226687061777,0.09044885132419066,0.0637722717761255
Thailand,2016,105.0,49798199.58,25422.28056,11746.615,72230.59512,36582.83453,2305651.759,0.7242264138384964,0.3840480746037401,-0.1370704692619302,0.016309710231887768,-0.08397799674650444,-0.0024186647007791323,0.06053218693443853
Timor-Leste,2016,96.0,218775.4656,260.6747452,191.295,427.044655,19.53612264,6577.036946,-0.6105556248816085,-0.5082131086809387,0.13188718160634666,0.019672251142752322,0.023074423360965386,0.007055260728963165,-0.021417443669297643
Vietnam,2016,100.0,58853880.46,14473.34673,22952.738,28793.66528,18040.5065,3325889.616,0.7008417593725896,-0.12427641705791315,0.03985735130347574,0.5745774915785,0.28428373896080095,-0.294347293716106,0.16091477527113823
Fiji,2016,78.0,183171.6002,262.4353509,65.097,277.984975,379.1774371,10907.37511,-0.6521831832326935,-2.324479971717182,0.049957573669683855,0.02375338698665836,0.04129828763638106,0.016175647525338645,-0.022554267171201535
New Caledonia (France),2016,95.0,48938.05986,25.71117581,2.343,194.634777,80.86,2211.554282,-0.6205094564690429,-0.6091958003516099,0.13246347561793476,0.014049681127939794,0.02571878510125931,0.007729374348765511,-0.022577982696742202
Papua New Guinea,2016,98.0,3710902.091,1010.747923,1424.168,3799.67783,105.566933,48784.92073,-0.5426909454864134,-0.3074000070795362,0.1312984240953755,0.04595508432029906,0.008616781626349181,-0.013001169256407,0.00501690939741415
Solomon Islands,2016,104.0,134125.9628,106.4525441,121.456,288.989605,0.629808619,504.7072218,-0.5970106230054438,0.29894113033293285,0.1722425344466869,0.01390790056667922,0.016220887283128472,0.004164881833630227,-0.02158802811223519
Vanuatu,2016,96.0,102326.2561,147.3758568,69.45,217.213107,4.241944732,1574.712803,-0.6157573704825701,-0.508201464000955,0.1340463149909133,0.016029927583888614,0.024250106473414385,0.007825452220766683,-0.021880516277874188
Micronesia,2016,102.0,63951.02957,74.69911874,37.191,147.961422,8.20533494,738.2976241,-0.6041428804941155,0.09717453448152309,0.16347300954154442,0.012201197682744837,0.019278397629302346,0.005746978448641314,-0.022222119900908797
Polynesia,2016,97.0,160772.5172,141.0023967,37.478,240.855713,32.9528878,3647.699092,-0.6134871950281533,-0.4073167224811761,0.13898409028305864,0.013982074734223807,0.02386329385069884,0.007649900653688417,-0.021702360193969813
Bangladesh,2016,98.0,41272535.16,18405.92859,25995.471,21795.61869,19481.05198,2555027.474,0.6189323141395379,-0.3196186714560863,-0.07053512331049491,0.7823745559906857,0.14582106153613292,-0.16835360062363003,0.08133156285791657
Bhutan,2016,108.0,296109.9881,188.0292582,199.705,268.024257,10.64790011,3470.411698,-0.584747347385979,0.70255975888166,0.18930425954715474,0.014620964036663181,0.012991664807059178,0.003075351699469876,-0.0203529166038819
India,2016,104.0,398668934.0,294763.5778,202620.709,542854.3312,336924.6412,28197845.65,13.778417173786321,0.1895055343232781,-4.020244596969284,4.170673139466654,-0.18772154624222334,-0.1572307055241282,-0.2542913174495586
Nepal,2016,100.0,9102636.2,4860.856563,9793.846,3854.386711,2011.681825,249760.9442,-0.29721297782580025,-0.10724966438371024,0.08642382141492201,0.35557532374741924,-0.01337835152433084,-0.05036601933909696,0.04540417008000723
Pakistan,2016,96.0,63223413.86,67614.61787,24996.538,97060.36646,26551.38113,5828254.652,1.8163922726484854,-0.4992638228167473,-1.1794913598375212,0.3237375052003736,0.15666439709303992,0.02671789806696055,-0.19221039036827958
Sri Lanka,2016,101.0,5040490.438,3460.223261,2153.874,13357.41666,2062.50741,249072.0836,-0.4310110812419444,-0.0054200926252225305,0.1010431003728245,0.030138977625296264,-0.028885432229655544,-0.02488573016504012,-0.018591252899194933
Armenia,2016,159.0,1864764.806,884.9857824,338.055,106.646085,630.4292611,12666.45655,-0.45003138154913785,5.848677914069959,0.4148593331860518,-0.008839631505046474,-0.028215795933134374,-0.0019584612270157125,-0.008884947450292478
Azerbaijan,2016,105.0,4529059.484,4638.141751,1729.6,5819.543049,970.4598914,79007.63923,-0.4653133139599078,0.4012092292845695,0.08431057467969272,0.043328918675152914,-0.009196892024522865,0.02529404659384473,0.0029652113376362763
Georgia,2016,96.0,1129693.997,1203.868162,749.978,1221.687929,1051.670466,74633.1376,-0.5734235468294528,-0.5082809443824937,0.11753855226152674,0.0341905054880079,0.024581020879044305,0.012280430480095274,-0.022329723409596967
Bahrain,2016,106.0,188574.2833,11.1943273,8.383,111.445227,0.197074165,2710.597365,-0.595732412097137,0.5007241229115812,0.1835682104449916,0.008898244958331067,0.016781591718506066,0.0038179755358517223,-0.021277183891139688
Cyprus,2016,103.0,493147.4487,170.0047332,19.127,1747.262776,472.1524595,34967.22472,-0.5886175903938845,0.19765993630902898,0.16881088814802384,0.0032598460536696523,0.014444342185757965,0.001416008163952459,-0.024566290158500762
Iran,2016,98.0,42932093.15,32778.64276,4182.691,38292.82263,12375.07451,1362495.178,0.32643135493687286,-0.29759823897248383,-0.4978106654117998,-0.11116525127473528,0.04240901131736295,0.20831266403573012,0.15650426808460782
Iraq,2016,94.0,3098309.512,11072.60814,1729.585,4904.255624,4011.595527,302622.8579,-0.4005188790821132,-0.7039182627986541,-0.1045716643143904,0.04580030131885007,0.022497577575722648,0.1217936800858329,-0.04348549370363744
Israel,2016,99.0,4372654.515,892.9751916,37.136,6192.054903,1075.278802,93665.34641,-0.5468883657870766,-0.20688627985909705,0.14139525577900805,-0.020997306820974313,0.01051231023463451,-0.007554482275156724,-0.000686695159887952
West Bank and Gaza,2016,114.0,721654.0,352.5836745,68.372,1614.59153,271.8900198,992.4840328,-0.564104450960819,1.3078057439639057,0.2148312991720436,0.0007063487344523306,0.001206254310725073,0.0013817774118584712,-0.01869693990963608
Jordan,2016,99.0,2134975.696,515.541047,57.173,2658.379544,304.1204684,22864.74389,-0.5834252696216107,-0.20599161104560842,0.14341476299720454,-0.00014253177600243245,0.01585352056731036,0.0018218541692713178,-0.008653353981410823
Kuwait,2016,111.0,619202.9767,46.49584203,44.517,583.952877,3.093794461,19034.06437,-0.5782279616695727,1.0050876776011752,0.20657068633337378,0.004754321624110253,0.012667526692547889,-0.0007196683890338727,-0.019497863010417612
Lebanon,2016,105.0,1983373.782,420.2831235,267.921,1797.753835,297.996556,40285.15427,-0.5696352511265393,0.3993939704671409,0.17376285859362267,0.008170619619188161,0.015901400274656967,-0.001309069312881877,-0.010469975823321367
Oman,2016,105.0,901052.1062,254.65205,107.277,719.932046,8.530532675,27112.68905,-0.5857336907079472,0.3997588006379771,0.17437891339585326,0.008720927701420309,0.01861328476209267,0.001953049051486121,-0.017740866571178838
Qatar,2016,79.0,108912.3009,52.31360566,24.416,72.17734652,3.310475885,4719.360659,-0.6559589091070321,-2.2235760238467277,0.05738899235407075,0.022962147303068038,0.04133374178494638,0.012363615816413888,-0.02159055549897619
Saudi Arabia,2016,104.0,5536752.31,10323.65293,638.124,16675.45031,346.7630331,337840.3866,-0.3613673975631361,0.303737427820142,-0.059308270841705625,-0.04767016445748077,-0.032392970506996834,0.050433707937137445,-0.0326987315442669
Syria,2016,101.0,6629051.213,8057.09454,558.745,4393.143133,3204.3924,9954.271379,-0.4505912904135102,0.0003434601481124824,-0.003380092703365865,-0.0016543474158181959,0.003662823571609649,0.10454277781098767,0.022139539398520668
Turkey,2016,99.0,64865405.03,32533.15517,5361.176,103309.5935,47338.46683,2884471.647,0.9510745597586129,-0.2239135138946139,-0.27204220483110075,-0.4008034483066723,-0.10932698781148495,0.05880428075854993,0.06811789109593319
United Arab Emirates,2016,110.0,1117391.971,227.1204791,117.377,3777.252077,2.641520935,34488.66972,-0.5618994868101947,0.9037097542966348,0.1984619306879417,-0.004542028176138433,-0.002295414397999321,-0.011493436240940048,-0.020116496835772577
Yemen,2016,84.0,2574650.0,3016.594888,1546.19,1706.248089,160.6257709,32134.28099,-0.564763508007405,-1.717804386723268,0.01809297386327504,0.06741064066405121,0.025155763923333827,0.026381230133924932,-0.0028598648271416947
Afghanistan,2016,100.0,6107996.712,11529.77344,3886.237,6168.473473,12.30274321,192586.1282,-0.34872527565153827,-0.09825370194563934,-0.09968004270990266,0.12140924519628286,-0.007421121984563043,0.08051946663907017,0.006221413071773039
